"","Close","High","Low","Open","Volume","within_minuteR","next_minute_return","updown_tplus1"
"1126",552.1,552.1,550.77,550.77,6125,0.00241189014977496,0.000127102871788058,3
"1127",551.525,551.7365,551.1158,551.64,6116,-0.000208491024310148,-0.000833529683862053,1
"1128",552.46,552.47,551.37,551.5,11032,0.00173919388743014,-4.53298882695687e-05,1
"1129",552.2821,552.54,551.99,552.15,12883,0.000239217966645368,-0.000561284087847448,1
"1130",552.734,553.21,551.97,552.247,13424,0.000881463177253522,-6.35564966317254e-05,1
"1131",552.415,552.8893,551.83,552.8893,25382,-0.000858225249123191,0.000280927511244268,3
"1132",552.37,552.6755,552.26,552.6755,5486,-0.00055291842332855,0.000471454609057153,3
"1133",552.32,552.7,552.22,552.5442,9700,-0.000405841737070128,0.000315318603821604,3
"1134",552.17,552.74,551.965,552.4,7087,-0.000416451656887578,0.000144833080128588,3
"1135",551.44,552.07,551.12,551.8301,13417,-0.000707170467607285,-0.000615760833245702,1
"1136",551.72,551.9899,551.15,551.53,4968,0.000344436894409122,0.000163195735513514,3
"1137",551.97,552.01,551.61,551.8092,6515,0.000291362622411248,0.00016166314438124,3
"1138",552.461,552.5,551.98,551.99,7963,0.000852912494176458,3.62331968588972e-05,3
"1139",553,553,552.15,552.38,12285,0.00112178629071913,-0.000146627433531387,1
"1140",553.16,553.48,552.77,552.8515,13866,0.000557860398378598,-0.000268571324255783,1
"1141",553.28,553.48,553.03,553.07,15208,0.000379626704970421,-0.000162714806502238,1
"1142",552.762,553.78,552.762,553.1601,15970,-0.000719942240407845,-0.000216731118963007,1
"1143",552.7375,553.025,552.56,552.94,5113,-0.000366291259909341,0.000321967404486597,3
"1144",552.3947,552.965,552.31,552.6601,5984,-0.000480338178890234,-0.000140040108873791,1
"1145",552.67,552.67,552.12,552.27,3262,0.000724021245449548,-0.000225769865787585,1
"1146",552.4543,552.88,552.24,552.8548,7120,-0.000724684194724251,0.000334320861406733,3
"1147",552.8,553,552.311,552.311,10194,0.000884979032721296,-0.000259421617973779,1
"1148",553.26,553.31,552.84,552.955,9811,0.000551429889720338,0.000280351435924324,3
"1149",553.95,553.96,553.2931,553.44,12819,0.000921084777823402,0.000325291409753929,3
"1150",553.7985,554,553.56,553.99,20946,-0.000345733868707913,7.22060761725254e-05,3
"1151",553.3872,554,552.96,553.97,19389,-0.00105259631455844,0.000309631482336152,3
"1152",553.42,553.82,553.38,553.795,7972,-0.000677375242096029,0.00073664482402412,3
"1153",553.535,553.98,553,553.855,14634,-0.00057793552209602,0.000785712713424939,3
"1154",554.1,554.1,553.67,553.765,17312,0.000604766844715576,0.000415424913406853,3
"1155",553.595,554.18,553.47,554.066,29020,-0.000850440754685007,-6.13626478535662e-05,1
"1156",552.6019,553.8,552.6019,553.5,16944,-0.00162390137357437,-0.000171620322073856,1
"1157",552.828,553,552.66,552.88,9823,-9.40573823077521e-05,0.000503129008021671,3
"1158",553.0901,553.609,552.7,552.82,14311,0.000488466477284874,-1.44711517590449e-05,1
"1159",552,553.37,552,553.216,18841,-0.00220047572721611,0.000227604277954279,3
"1160",552.73,553,552.02,552.02,11202,0.00128535885540101,3.6231227699023e-05,3
"1161",552.88,552.9035,552.38,552.89,15260,-1.80869439399684e-05,0.000289430366883629,3
"1162",552.98,553.16,552.705,552.705,10998,0.000497429205732889,-0.000316574485835966,1
"1163",553.5734,553.66,552.89,552.89,14175,0.00123528728903636,-0.000162767775956905,1
"1164",553.47,553.668,553.16,553.6,21674,-0.000234854165676133,4.80502873446714e-05,3
"1165",553.24,553.4,553.24,553.39,13427,-0.000271093321017156,-0.000144553060259358,1
"1166",553.49,553.68,553.07,553.37,11153,0.000216829590861021,0.000234951790780994,3
"1167",553.441,553.67,553.27,553.49,13272,-8.8533070321415e-05,0,2
"1168",553.4,553.63,553.16,553.42,14579,-3.61395710272357e-05,-3.79451439748856e-05,1
"1169",553.385,553.63,553.35,553.52,21485,-0.000243923373133827,0.000216817837730114,3
"1170",553.63,553.66,553.04,553.36,23994,0.000487809294309947,-4.51775250924692e-05,1
"1171",554.04,554.27,553.5368,553.63,177567,0.000740292720258734,0,2
"1172",555.62,556,555.45,555.52,51131,0.000179995320607634,0.00266772572503287,3
"1173",557.05,557.35,555.45,555.45,35527,0.00287640647759407,-0.000306011324806783,1
"1174",558.2735,558.35,556.51,557.07,28453,0.00215808038884766,3.59027752886256e-05,3
"1175",558.155,559.39,558.05,558.35,40407,-0.000349304305816377,0.000137020222339491,3
"1176",557.36,558.5,556.715,558.245,25776,-0.00158658339761286,0.000161232533491609,3
"1177",557.6005,558.1,557,557.66,21365,-0.000106701528578146,0.000538106952770268,3
"1178",558.04,558.82,557.155,557.3801,19224,0.00118323146048805,-0.000395343206636361,1
"1179",557.385,558.52,557.07,558.07,20685,-0.00122819851290929,5.37581421317956e-05,3
"1180",556.09,557.65,555.69,557.28,28184,-0.00213765496312787,-0.000188397411438573,1
"1181",554.4,556.5199,554.4,556.3,22909,-0.00342126920555406,0.000377565426684325,3
"1182",556.5,556.5,554.35,554.9999,23977,0.0026992371493613,0.00108148569054481,3
"1183",555.62,557.63,555.62,556.49,20018,-0.00156459374967699,-1.79696133842008e-05,1
"1184",555.91,556.22,554.772,555.06,22267,0.00153019463325915,-0.0010083913412562,1
"1185",554.32,556.3839,554.32,556,14833,-0.0030261569314564,0.000161883606041036,3
"1186",554.01,555.13,554,554.5,21460,-0.000884069664530708,0.0003246694712958,3
"1187",553.19,554.89,552.66,554.27,25223,-0.00195040966241443,0.000469195518767343,3
"1188",553.929,554.5099,552.96,553.01,15120,0.00166043514799571,-0.000325438440767872,1
"1189",553.64,553.64,552.65,553.2,12676,0.000795056237897825,-0.00131691989886873,1
"1190",553.285,553.81,552.91,553.26,9990,4.51856906032017e-05,-0.000686602249396324,1
"1191",552.99,553.3599,552,552.95,11148,7.23366548229858e-05,-0.000605657948338886,1
"1192",553.045,553.48,552.14,552.44,10484,0.00109454232377695,-0.000995087966463984,1
"1193",553.02,553.4,552.2801,552.7,5819,0.000578808394410573,-0.000624013694287484,1
"1194",554.2999,554.2999,552.5,552.99,8507,0.00236595784182935,-5.42490574358889e-05,1
"1195",554.7013,554.94,553.905,553.96,9168,0.00133728869308349,-0.00061339404350419,1
"1196",556,556.3,554.67,554.86,16094,0.00205246457735097,0.000286059005630879,3
"1197",554.35,555.72,554.05,555.52,11692,-0.00210835581356996,-0.000863682218651726,1
"1198",554.06,554.6,553.13,554.6,8695,-0.000974149049670011,0.000450876963317106,3
"1199",553.33,554.1065,553.33,554.1065,2364,-0.00140233797107507,8.39224070161361e-05,3
"1200",551.9,553.38,551.68,553.3,13453,-0.00253347945860841,-5.42186638848018e-05,1
"1201",552.25,552.6763,551.48,552.23,13206,3.62161379148777e-05,0.000597755716856121,3
"1202",551.32,552,550.8,552,17569,-0.00123264345085712,-0.000452796023131257,1
"1203",550.19,551.86,549.95,551.33,19520,-0.00206986783174791,1.81381217979853e-05,3
"1204",551.14,551.42,550.032,550.38,12370,0.00137991161412694,0.000345275633330887,3
"1205",550.54,551.49,550.54,550.885,2496,-0.000626461195783731,-0.000462784427850746,1
"1206",551.05,551.6699,550.43,550.43,4050,0.00112575818985136,-0.000199823792412154,1
"1207",552.05,552.47,551.05,551.48,9983,0.00103304858171772,0.000780024165877451,3
"1208",551,552.25,551,552.0766,11800,-0.00195199561271849,4.8182880487062e-05,3
"1209",551.21,551.21,550.25,550.94,8978,0.000489951468313985,-0.000108898851224591,1
"1210",551.28,551.34,550.32,550.96,14544,0.000580635812509497,-0.000453650533560999,1
"1211",552.4,552.4,551.3,551.3,2892,0.00199329593949921,3.62785466854709e-05,3
"1212",551.01,552.108,551.01,552.108,2904,-0.00199072150506454,-0.00052874222151923,1
"1213",551.32,551.65,550.25,551.65,2000,-0.000598384380076891,0.00116082939776164,3
"1214",552.68,552.68,551.1,551.555,8743,0.00203761045291365,0.000426158909316897,3
"1215",552.76,553.4299,552.23,552.6795,9975,0.000145643429861645,-9.04683046584906e-07,1
"1216",552.494,553.05,552.38,552.91,4050,-0.000752666029141965,0.000271328698291854,3
"1217",553.785,553.84,552.685,553.07,13887,0.00129194898961896,0.00104200218552154,3
"1218",553.83,554.219,553.41,553.84,6200,-1.80559191822115e-05,9.93115901956516e-05,3
"1219",553.8299,553.95,553.1244,553.71,3800,0.000216515902439919,-0.000216696463278238,1
"1220",554.16,554.77,553.83,553.83,9822,0.000595673263761657,1.80560838411188e-07,3
"1221",554.58,554.67,554.208,554.465,8563,0.000207385634328968,0.000550231156062864,3
"1222",553.88,554.665,553.82,554.66,9141,-0.00140725662353017,0.000144242905302002,3
"1223",554.08,554.3499,553.75,554.055,5691,4.5120856221231e-05,0.000315903011377493,3
"1224",553.345,554.08,553.345,554.08,2150,-0.00132740385655471,0,2
"1225",553.332,553.62,553.332,553.398,1900,-0.000119270282866276,9.57765263309349e-05,3
"1226",552.47,553.17,551.953,553.16,9508,-0.00124815732130824,-0.00031089244456429,1
"1227",551.5001,552.49,551.5001,552.0567,8572,-0.00100873837612617,-0.000748374881819776,1
"1228",552.743,552.82,551.58,551.58,9666,0.0021062686006864,0.000144867086514836,3
"1229",553,553.4526,552.626,552.63,5712,0.000669301690099348,-0.000204455872169239,1
"1230",552.89,553.29,552.4,553.02,4984,-0.000235100506548964,3.6165711293145e-05,3
"1231",552.926,553.4199,552.926,553.15,3731,-0.000405035464221775,0.000470145753840995,3
"1232",553.56,553.64,552.68,553.2,6950,0.000650547567126133,0.000495422773905113,3
"1233",552,553.57,552,553.455,14609,-0.002632401753498,-0.000189699327136126,1
"1234",551.975,552.85,551.874,551.8901,6900,0.000153823144091472,-0.000199114024780459,1
"1235",552.265,552.6,552.07,552.54,4520,-0.000497825418384982,0.00102307356492413,3
"1236",552,552.694,552,552.38,3880,-0.000688168954520391,0.000208211688669975,3
"1237",552.31,552.6,551.72,552.155,5493,0.000280678882567784,0.000280757685321485,3
"1238",551.94,552.3961,551.37,552.32,4795,-0.000688243737887505,1.81056100239186e-05,3
"1239",551.9615,552.42,551.6601,551.91,2875,9.33079620905801e-05,-5.43552113194092e-05,1
"1240",551.9186,552.19,551.4,551.935,4570,-2.97140852758238e-05,-4.80117474874749e-05,1
"1241",551.5,552,551.3,551.88,8160,-0.00068879264627557,-6.99402952961215e-05,1
"1242",551.3662,551.55,550.73,551.465,20226,-0.000179175199730167,-6.34652958375597e-05,1
"1243",551.5,551.835,551,551.4,15708,0.000181340103860939,6.13003917067789e-05,3
"1244",552.6737,553.0599,551.55,551.55,11682,0.00203527670687886,9.06577218335154e-05,3
"1245",552.846,553.25,552.36,553.01,13320,-0.000296602814837204,0.000608311419206829,3
"1246",552.92,552.92,552.12,552.67,14343,0.000452247224126404,-0.000318403354608969,1
"1247",552.4701,553.01,552.4701,552.99,7862,-0.000940603895755614,0.00012659258003555,3
"1248",552.5,552.84,552.45,552.75,9247,-0.000452386345647793,0.00050650545711931,3
"1249",552.75,552.75,552.4,552.45,5484,0.000542888178371539,-9.05018327237497e-05,1
"1250",552.05,552.5,552.05,552.36,5561,-0.000561385732004459,-0.000705812120405299,1
"1251",551.46,552.25,551.45,552.25,5932,-0.0014315357021534,0.000362220415080654,3
"1252",551.71,551.76,551.35,551.53,10710,0.00032631159420848,0.000126927714836825,3
"1253",550.34,551.74,550.34,551.46,6418,-0.00203303754904561,-0.000453239309045259,1
"1254",551.02,551.03,550.4,550.54,13439,0.000871491394712703,0.000363345691083965,3
"1255",551.39,551.6915,551.02,551.02,6500,0.000671256635721857,0,2
"1256",550.76,551.06,550.41,551.06,6489,-0.000544553570299046,-0.000598666624075618,1
"1257",551.6502,551.66,550.905,550.905,6395,0.00135176926012268,0.000263237918672609,3
"1258",551.196,551.54,551.03,551.54,3600,-0.000623902749449681,-0.000199784226449121,1
"1259",551.5599,551.5599,551.24,551.24,600,0.000580159662641831,7.98232278760134e-05,3
"1260",549.46,551.145,549.46,551.03,25247,-0.00285327638622483,-0.000961191537846323,1
"1261",549.49,549.845,548.753,549.48,11669,1.81988589320238e-05,3.63987114896036e-05,3
"1262",548.51,549.15,548.2001,549.07,7452,-0.0010204268455925,-0.000764637380686408,1
"1263",548.0692,548.5,547.53,548.5,19099,-0.000785723367322789,-1.82313743726137e-05,1
"1264",547.925,548.35,547.43,547.81,29249,0.000209904767890492,-0.000473044848069975,1
"1265",547.21,548.088,547.14,548.088,18713,-0.00160321700224146,0.000297441729617622,3
"1266",547.75,548,547.2001,547.44,22203,0.000566111831333506,0.000420225649083576,3
"1267",548.2,548.3,547.37,547.56,19639,0.00116813914137407,-0.000346933748264551,1
"1268",548.99,549.2,547.99,548.38,9964,0.00111174911439046,0.000328293424312971,3
"1269",548.9681,549.58,548.51,548.7408,13757,0.000414135301715612,-0.000454027534402477,1
"1270",549.4701,549.535,548.9,548.9,5530,0.00103808370456533,-0.000124058618858572,1
"1271",550.24,550.2599,549.36,549.36,4680,0.00160058237153513,-0.000200394947987775,1
"1272",549.75,550.31,549.58,550.155,11501,-0.00073642727017955,-0.000154489978905982,1
"1273",548.6451,549.96,548.6451,549.96,6424,-0.00239376392459195,0.000381918874162507,3
"1274",549.2003,549.3945,548.64,548.65,10050,0.00100250470594832,8.93105236689809e-06,3
"1275",549.24,549.24,548.73,549,1290,0.000437062944020451,-0.000364778633225688,1
"1276",548.83,549.2718,548.59,549.2718,2023,-0.000804661323454686,5.78965105497691e-05,3
"1277",548.2175,548.61,548.0101,548.61,7850,-0.000715700539518089,-0.000400933085994759,1
"1278",548.32,548.35,547.99,548.01,4400,0.000565523169596685,-0.000378571058431118,1
"1279",549.0113,549.2,548.33,548.34,5840,0.00122349166350066,3.64743858665772e-05,3
"1280",549.3925,549.59,549.11,549.15,4103,0.000441494077723846,0.000252604058688826,3
"1281",549.89,550.03,549.23,549.57,5972,0.000582103958371917,0.000323031953398901,3
"1282",548.86,549.765,548.82,549.765,3206,-0.00164751431053123,-0.000227344031607004,1
"1283",548.9665,549.4,548.9665,549.21,2418,-0.000443462419730494,0.000637482149321859,3
"1284",548.88,549.3599,548.56,549.16,3072,-0.000509999646768743,0.000352418418101545,3
"1285",549.096,549.3,548.7906,548.83,7818,0.000484549970042569,-9.10987419893018e-05,1
"1286",549.65,549.69,549,549.03,3335,0.00112862719957227,-0.000120204785388027,1
"1287",549.48,549.89,549.161,549.7,6047,-0.000400298409610311,9.0962841742073e-05,3
"1288",549.5516,549.66,549.44,549.467,1544,0.00015395553845433,-2.36590117642406e-05,1
"1289",550.104,550.19,549.48,549.67,5145,0.000789253105690804,0.000215425170789602,3
"1290",550.29,550.59,549.7601,550.0525,4398,0.000431683777892965,-9.36230436991114e-05,1
"1291",550.042,550.29,549.68,550.02,11482,3.99977455870226e-05,-0.000490770792629837,1
"1292",549.8,550.0899,549.7,549.88,2722,-0.000145496872074005,-0.000294566344106994,1
"1293",549.82,550.405,549.81,550.12,3526,-0.000545484312669341,0.00058186051536183,3
"1294",550.231,550.283,549.62,549.99,3548,0.00043809380816125,0.000309144309205912,3
"1295",550.29,550.29,549.98,549.98,600,0.000563498065389082,-0.000456276122224886,1
"1296",549.45,550.01,549.21,550,5407,-0.00100050033358342,-0.000527133767852424,1
"1297",549.4622,549.75,549.34,549.615,3100,-0.000278051443491714,0.00030025521918999,3
"1298",549.0864,549.695,549,549.695,4744,-0.0011077727785299,0.000423597286140723,3
"1299",549.2,549.2,548.5,548.973,4969,0.000413413921546278,-0.00020654620397258,1
"1300",549.3608,549.7499,549.195,549.48,10667,-0.000216955905655394,0.000509702563188468,3
"1301",548.97,549.41,548.97,549.41,300,-0.000801179962373515,8.95546187299299e-05,3
"1302",548.7301,549.43,548.7301,549,3468,-0.000491742014614968,5.46463018250992e-05,3
"1303",549.56,549.56,548.88,548.88,3716,0.00123811967311204,0.000273138887719696,3
"1304",548.7,549.71,548.59,549.71,3026,-0.00183902237716684,0.00027290838634919,3
"1305",548.02,548.55,547.93,548.55,11338,-0.00096665063109499,-0.000273410801429964,1
"1306",547.805,548.21,547.5,548.21,11046,-0.00073904101391621,0.000346642587600435,3
"1307",547.5,547.6628,547.5,547.66,4917,-0.000292194749878285,-0.00026472776555488,1
"1308",547.598,547.656,546.83,547.5,14220,0.00017897941601857,0,2
"1309",548,548,547.5,547.5,12470,0.000912825257359682,-0.0001789794160186,1
"1310",547.98,548.446,547.93,547.99,5933,-1.82486746904886e-05,-1.82483416824524e-05,1
"1311",548.368,548.368,547.77,547.865,5724,0.000917688183625588,-0.000209883697826235,1
"1312",548.4399,548.5,548.14,548.47,1651,-5.48814446976973e-05,0.000185989180342027,3
"1313",549.0087,549.0087,548.12,548.42,7508,0.00107287162522498,-3.62853998075714e-05,1
"1314",549.47,549.47,548.77,549.1999,2067,0.000491685456098496,0.000348203432265652,3
"1315",548.67,549.465,548.53,549.3825,3725,-0.0012977523387947,-0.000159257043479275,1
"1316",548.849,549.14,548.54,548.59,11909,0.000472008020142532,-0.000145817764507388,1
"1317",549.364,549.73,548.65,548.93,21826,0.00079031665945521,0.000147570686170731,3
"1318",549.6275,549.76,549.24,549.54,14128,0.000159211403511988,0.000320319157096085,3
"1319",550.11,550.35,549.5,549.55,26485,0.0010184967142737,-0.000141014531553917,1
"1320",550.4,550.88,550.2,550.35,15114,9.0847149733084e-05,0.000436181240217909,3
"1321",550.67,550.88,550.13,550.45,15210,0.000399593146845636,9.08388972784538e-05,3
"1322",550.7,551.33,550.672,550.94,7519,-0.000435714033253918,0.000490191638431994,3
"1323",549.54,551.05,549.54,550.875,13876,-0.00242635851919994,0.000317726893715177,3
"1324",550.27,550.27,549.5,549.5,7859,0.00140029301730244,-7.2790799275104e-05,1
"1325",550.83,550.83,549.87,550.1009,15643,0.00132451565596153,-0.000307350914734516,1
"1326",550.4346,550.86,550.42,550.66,17965,-0.000409410786590625,-0.00030867280020672,1
"1327",550.51,550.54,550.25,550.48,4703,5.4496407791934e-05,8.24768788163048e-05,3
"1328",550.25,550.6599,550.25,550.6599,4228,-0.000744656795149641,0.000272255899704327,3
"1329",550.72,550.72,550.25,550.25,1100,0.000853792616603532,0,2
"1330",550.87,550.99,550.5352,550.5352,6203,0.000607950662139559,-0.000335617033607899,1
"1331",550.7557,551,550.6325,550.814,8471,-0.000105848953642007,-0.000101662545790395,1
"1332",549.58,550.8,549.55,550.55,16404,-0.00176342841548855,-0.000373556592673805,1
"1333",549.2005,549.835,549.12,549.6784,5862,-0.000869795625576865,0.000179029790016345,3
"1334",548.975,549.43,548.91,549.28,2160,-0.000555426577326709,0.000144745400830859,3
"1335",548.83,549.04,548.78,549.04,1100,-0.000382558959733015,0.00011839546832389,3
"1336",548.6071,549.15,548.4,549.06,7346,-0.000825204701317347,0.000418985514695678,3
"1337",548.5501,548.94,548.3,548.59,10724,-7.27345578155441e-05,-3.11703339378053e-05,1
"1338",549.08,549.352,548.63,548.77,15131,0.000564740188985927,0.000400794632201931,3
"1339",548.925,549.21,548.75,549.17,21069,-0.000446227337462315,0.000163897109403923,3
"1340",549,549.28,548.99,549.06,5024,-0.000109283645811128,0.000245904999941362,3
"1341",548.87,549.17,548.7005,548.93,13208,-0.000109309528255953,-0.000127512683130757,1
"1342",548.6212,548.93,548.6,548.93,3800,-0.000562707248915807,0.000109309528255883,3
"1343",548.04,548.8591,548.04,548.8,8483,-0.00138579942676759,0.000325854834191226,3
"1344",547.91,548.3,547.89,548.1,8647,-0.000346712168508257,0.000109475067162973,3
"1345",547.73,547.97,547.5,547.91,7720,-0.000328575082361662,0,2
"1346",547.923,547.923,547.52,547.52,1653,0.000735775422693551,-0.000383474097372179,1
"1347",547.53,547.907,547.4,547.858,8054,-0.000598874571938136,-0.000118636844545168,1
"1348",548.231,548.46,547.44,547.553,7380,0.00123747031626718,4.20059484136958e-05,3
"1349",548.556,548.5944,548.06,548.4199,2500,0.000248136719682579,0.000344503436541749,3
"1350",549.0668,549.1566,548.78,548.78,3596,0.000522477282849034,0.0004082614679756,3
"1351",548.91,549.0422,548.85,548.92,2511,-1.82177568481359e-05,-0.000267398480336396,1
"1352",548.79,549.29,548.79,549.1201,5300,-0.000601324297766769,0.000382685324499015,3
"1353",548.2524,548.8844,548.2524,548.8844,2300,-0.00115208982126036,0.000172000003339428,3
"1354",548.09,548.28,547.8,548.28,9186,-0.000346598323379865,5.03405097848371e-05,3
"1355",547.86,548.1,547.64,548.1,4549,-0.000437972195767015,1.82450122701582e-05,3
"1356",547.2542,547.8495,547.2542,547.84,2885,-0.0010698624024781,-3.65063429811446e-05,1
"1357",547.465,547.4742,547.12,547.23,2100,0.000429343339669879,-4.42217439116469e-05,1
"1358",547.385,547.77,547.27,547.36,13388,4.56727365813209e-05,-0.00019181147730811,1
"1359",547.13,547.4048,547.13,547.374,4225,-0.000445864070011967,-2.00957471010698e-05,1
"1360",547.2845,547.442,547.12,547.16,3687,0.000227512679787769,5.4830072480864e-05,3
"1361",546.73,547.2105,546.5,547.2105,9715,-0.000878475622579025,-0.000135222180298141,1
"1362",545.36,546.6283,545.36,546.49,10966,-0.00206988213298302,-0.000439069910641316,1
"1363",546.412,546.5799,545.2946,545.2946,8982,0.00204707087088292,-0.000119927977342169,1
"1364",546.2,546.6,546.06,546.3,9393,-0.000183066362067201,-0.000204994546398907,1
"1365",546.3,546.587,546.02,546.38,9232,-0.000146428963910678,0.000329495325977863,3
"1366",546.36,546.7,546,546.18,11092,0.000329507389438665,-0.000219683656419587,1
"1367",546.61,546.99,546.2672,546.39,17767,0.000402561762069673,5.49073438710834e-05,3
"1368",546.3,547.13,546.25,546.53,13270,-0.000420925493253198,-0.00014636734570657,1
"1369",546.41,546.65,546.3,546.32,2150,0.000164725046815702,3.66092511621419e-05,3
"1370",546.4415,546.57,546.3653,546.3653,1250,0.000139457404773562,-8.1810048277778e-05,1
"1371",546.79,546.9,546.5,546.54,3250,0.000457318475404734,0.000180240928627947,3
"1372",547.038,547.3346,546.86,546.8986,7240,0.000254859378056505,0.000198594006295685,3
"1373",546.85,547.3099,546.77,546.951,4251,-0.000184677103581087,-0.000159050959714208,1
"1374",547.615,547.65,547.04,547.04,6640,0.00105055940526369,0.000347384109756174,3
"1375",548.25,548.25,547.628,547.6365,5849,0.00111964161268565,3.9260389057227e-05,3
"1376",548.2225,548.37,548,548.21,3994,2.28012212342332e-05,-7.2962077992248e-05,1
"1377",548.3954,548.6,548.162,548.162,1872,0.000425695916191193,-0.000110362742379791,1
"1378",548.65,548.65,548.29,548.29,2768,0.000656371383894733,-0.000192215562137624,1
"1379",548.45,548.78,548.45,548.74,2300,-0.000528623131368546,0.000164025551903716,3
"1380",548.26,548.5946,548.23,548.4833,7638,-0.000407205593297094,6.07147216884874e-05,3
"1381",548.04,548.33,548,548.15,11972,-0.000200695135641104,-0.000200654865185651,1
"1382",548.285,548.72,547.88,548,10080,0.00051993780161255,-7.2990036892331e-05,1
"1383",548.412,548.75,548.13,548.15,14336,0.000477857166280941,-0.000246252629079164,1
"1384",548.39,548.63,548.25,548.47,6625,-0.000145870940943985,0.000105754310954162,3
"1385",549.06,549.06,548.42,548.42,9550,0.00116630840206296,5.4704096438759e-05,3
"1386",549.33,549.34,548.911,549.18,7181,0.000273097196989317,0.000218531469401261,3
"1387",549.368,549.71,549.17,549.26,18730,0.00019660886186769,-0.000127436077326036,1
"1388",548.86,549.29,548.49,549.23,8100,-0.000673897429177137,-0.000251229295385352,1
"1389",548.915,548.915,548.69,548.87,2300,8.19832663502199e-05,1.8219416432644e-05,3
"1390",549.065,549.25,548.61,548.7675,19165,0.000541977045281936,-0.000268748023017052,1
"1391",548.69,549.2399,548.69,549.1535,4110,-0.000844382696693833,0.000161170113582289,3
"1392",548.61,548.787,548.51,548.679,2565,-0.000125764497941598,-2.00479510546141e-05,1
"1393",548.5,548.56,548.3705,548.56,1150,-0.000109383260823959,-9.11435785424127e-05,1
"1394",548.12,548.65,548.05,548.6,3113,-0.000875337425502676,0.000182298788217866,3
"1395",548.06,548.08,547.7901,548.08,2904,-3.64916890220475e-05,-7.2979383356583e-05,1
"1396",548.51,548.78,548.18,548.185,12155,0.000592689871867545,0.000228051212168398,3
"1397",549.206,549.206,548.31,548.31,2800,0.00163277838147027,-0.000364690655197156,1
"1398",549.811,549.95,549.03,549.215,13461,0.00108459683105839,1.63871593864868e-05,3
"1399",550.24,550.405,549.5001,549.78,11714,0.000836348478779296,-5.63846011985618e-05,1
"1400",550.24,550.33,549.9301,550.24,14387,0,0,2
"1401",549.6798,550.49,549.285,550.3505,8351,-0.00121942110705542,0.000200801297796574,3
"1402",549.7284,549.79,549.5119,549.52,1400,0.000379168170718764,-0.000290756969071145,1
"1403",551.2368,551.2368,549.626,549.626,19444,0.00292643397447212,-0.000186291154692522,1
"1404",550.74,551.24,550.58,551.176,9988,-0.00079134892814552,-0.000110303508924483,1
"1405",551.1408,551.44,550.75,550.75,6438,0.000709326217054725,1.81572233978016e-05,3
"1406",551.56,551.845,550.95,551.077,10696,0.000876081667661332,-0.0001157665936283,1
"1407",551.25,551.73,551.05,551.54,7970,-0.000525938767462064,-3.62614450224812e-05,1
"1408",550.98,551.33,550.94,551.1293,5197,-0.000270935016904846,-0.000218980890665071,1
"1409",551.1,551.257,550.772,550.772,2152,0.000595350475714091,-0.000377580440010279,1
"1410",550.53,551.3164,550.53,551.18,9043,-0.00117998398021185,0.000145153681714868,3
"1411",551.03,551.03,550.25,550.82,4767,0.000381177115837245,0.0005266264252096,3
"1412",551.13,551.31,550.87,551.2,14687,-0.000127003710493538,0.00030846556770924,3
"1413",552.03,552.34,551.23,551.23,23755,0.00145024770265299,0.000181428934784206,3
"1414",552.095,552.39,551.8,552.05,28916,8.15110334693494e-05,3.62292587531881e-05,3
"1415",552.44,552.67,551.9701,552.11,21178,0.000597528423011366,2.71688681012312e-05,3
"1416",552.3539,552.63,552.2285,552.29,4226,0.000115693392361584,-0.000271559568259974,1
"1417",553.2499,553.25,552.22,552.33,29594,0.00166410444380473,-4.32702966045125e-05,1
"1418",552.9927,553.1222,552.73,553.1222,5558,-0.000234152890611387,-0.000230844578541149,1
"1419",552.71,553.25,552.71,552.98,8894,-0.000488382829484975,-2.29662088414346e-05,1
"1420",552.6999,552.935,552.54,552.935,6313,-0.000425276017505121,0.000407002253174996,3
"1421",552.64,552.93,552.39,552.6999,11464,-0.000108382950907019,0,2
"1422",552.95,553.146,552.53,552.68,10808,0.000488409332900283,7.23772301548296e-05,3
"1423",553.39,553.39,552.72,552.96,14962,0.000777330901888294,1.80846542671815e-05,3
"1424",553.77,553.85,553.2223,553.31,20616,0.000831014969961563,-0.000144573958867577,1
"1425",553.6371,554.06,553.55,553.5505,19926,0.000156432388109366,-0.000396452522778954,1
"1426",553.5258,553.79,553.02,553.76,10662,-0.000423016358545058,0.000221961933085303,3
"1427",553.325,553.73,553.2829,553.657,5835,-0.000599829102829726,0.000236997902449627,3
"1428",552.92,553.64,552.69,553.32,18063,-0.000723170410458167,-9.03632149427102e-06,1
"1429",552.48,552.81,551.95,552.65,10072,-0.000307656115282114,-0.000488435839192084,1
"1430",552.94,553.04,552.44,552.44,2700,0.000904666330313433,-7.2403431954216e-05,1
"1431",552.9647,553.19,552.49,553,4580,-6.38356721729009e-05,0.000108504982293566,3
"1432",552.9,552.9545,552.57,552.7059,2307,0.00035111969282013,-0.000468132199094833,1
"1433",552.76,553.33,552.75,552.9,4001,-0.000253242408603344,0,2
"1434",552.65,552.9084,552.52,552.665,18721,-2.71415840750015e-05,-0.000171879594244589,1
"1435",552.83,552.83,552.39,552.5,3928,0.000597106764142573,-0.000271456365056447,1
"1436",552.67,552.96,552.67,552.87,2503,-0.000361814140025476,7.23523560051629e-05,3
"1437",552.69,553,552.64,552.73,2003,-7.23706826679428e-05,0.000108557988165315,3
